,SOI,window_size,up_z,low_z,1000_today,inc_per_share,avg_p_change,days_per_hold,trades_per_year,earnings_per_year
510,gww,80.0,2.96,3.22,2279.11728653,143.865722914,0.6076380603,404.55,0.651520261448,0.53425784605
79,bdx,102.0,3.22,2.6,2442.87991052,105.053573434,0.688851079289,529.35,0.5076343445,0.533484354504
668,ffiv,219.0,3.12,2.94,1715.00315608,49.821,0.562999224004,270.55,1.16965512283,0.533437398048
330,akam,272.0,2.38,2.82,1512.29652441,23.289,0.512296524417,214.0,1.22363397198,0.533397843395
167,afl,216.0,2.9,2.44,2700.36122784,47.296289627,0.894218313036,702.2,0.444402335494,0.533254105316
58,aciw,99.0,3.26,2.66,2200.50352755,11.2796666667,0.676452348979,475.95,0.647609469178,0.533119188561
684,jnpr,276.0,2.22,1.92,2445.50088259,18.0285808166,0.517987723826,224.116666667,1.18296905925,0.532938533996
747,nsc,272.0,2.52,2.86,2185.92454797,58.5161935907,0.940370533255,797.15,0.464982002428,0.532612545653
131,chs,145.0,2.6,2.86,2070.01474418,8.68368540429,0.558459108325,323.05,1.5128586227,0.532088145868
556,grmn,176.0,3.0,2.84,1764.10647716,19.264184094,0.498056546485,183.8,1.60839287563,0.531883572469
431,vsat,200.0,2.26,3.28,1499.66243646,15.982,0.49966243646,184.2,2.81248706689,0.531772842862
822,hpt,260.0,3.18,2.32,1974.37002416,13.4321186617,0.518542626285,232.65,1.34503031102,0.530335793162
89,fult,222.0,3.32,2.4,2321.5782614,9.01178469704,1.3215782614,1144.2,0.259496478264,0.529921217671
827,jci,94.0,2.82,3.38,1800.63475333,12.8325868734,0.63884335764,398.2,0.870639302933,0.529769647003
453,bax,136.0,2.9,2.82,2396.4074288,31.2941664581,0.645151598317,481.25,0.562542376071,0.52970071981
24,ths,234.0,2.84,3.04,1635.91912523,30.823,0.635919125232,442.2,0.663259090889,0.52914638957
100,spls,272.0,2.68,2.9,1524.06734908,4.755186054,0.52406734908,236.1,1.2304708451,0.52673752215
17,gm,200.0,3.04,2.38,1991.63559787,17.3855804331,0.991635597865,897.3,0.317656293567,0.525191035977
257,iff,118.0,3.14,3.04,1873.61391807,43.244489392,0.708581393583,561.6,0.492771500365,0.524773203578
380,bsx,156.0,3.18,2.3,1435.58089694,2.253,0.533916934748,233.7,2.20400143404,0.524633247141
506,dks,178.0,2.5,3.3,2934.18694147,44.8866316762,0.517409050107,247.0,1.14101352831,0.523749733123
481,irm,248.0,2.76,2.32,1708.06442032,14.2406451479,0.494455577508,193.3,1.46939777292,0.523638557775
35,hbhc,272.0,3.34,2.78,1728.43530584,18.3090561384,0.72843530584,615.3,0.458859237465,0.523482545899
760,mkc,176.0,3.1,2.88,1620.72820288,30.488816463,0.620728202884,453.1,0.599123809045,0.522867280172
114,bro,232.0,3.24,2.66,2527.66196538,26.9933807026,0.659304063571,506.4,0.651092450591,0.521679596261
640,rs,172.0,3.22,3.0,2281.08979093,39.6924283352,0.80199454387,636.65,0.499443926933,0.521419203247
775,hp,182.0,3.26,2.9,2358.95161272,43.122635075,1.25597357414,1125.15,0.286867842256,0.521344596273
680,d,130.0,3.28,2.62,1655.40582181,27.2177191562,0.655405821812,516.1,0.504504842172,0.520855106967
20,ubsi,192.0,2.62,2.8,1749.4089679,11.482323741,0.749408967904,444.1,1.89508458287,0.520698334109
563,mcy,246.0,2.56,3.32,1521.00879658,20.7562600748,0.521008796581,261.0,0.997666393409,0.520216868573
753,alxn,217.0,2.04,3.24,1442.81921341,44.173,0.442819213409,68.8,3.7803281728,0.520159130752
759,pb,139.0,3.0,3.38,2174.9090454,34.9520698614,0.566203064102,362.45,0.813347787807,0.517236073502
612,dgx,164.0,2.72,2.74,2352.71108665,55.948812815,0.638338299899,473.066666667,0.75579004301,0.516889291096
271,es,132.0,3.2,2.94,1857.00473783,21.20329154,0.857004737825,812.6,0.320032316545,0.516885631811
45,wfm,244.0,2.04,2.76,1489.17203285,18.0252027023,0.489172032847,196.1,1.32611513122,0.516613762112
284,fti,192.0,2.66,3.08,1434.58902883,15.796,0.434589028834,55.9,5.25373652864,0.516324427055
625,thc,155.0,3.24,2.62,588.989031076,7.577,0.650156507674,531.883333333,0.707546959259,0.514243851187
264,navi,282.0,2.94,3.34,1536.06729178,5.80327080531,0.536067291778,308.5,0.842791675925,0.514157465181
607,gwr,144.0,2.66,2.64,1879.79825549,41.013,0.627884173254,423.05,0.985278615833,0.513761905933
572,drq,128.0,2.6,3.38,1581.16619734,29.378,0.540793939427,328.1,0.944181632212,0.512032884555
254,mnst,152.0,2.74,2.56,2195.09153521,22.25,0.573378500798,378.65,0.77518772333,0.511297197347
628,pbf,203.0,2.84,2.04,2232.47100543,20.535594548,0.506283438688,248.3,1.09226198809,0.510730523236
569,aiv,82.0,3.06,2.96,1841.29112795,15.1336437756,0.841291127953,815.0,0.319018404908,0.509705236172
758,thg,137.0,3.3,3.02,2005.85432888,30.8291446,0.680271236205,529.25,0.55759947511,0.507845425957
550,ph,150.0,3.26,3.18,2514.81157415,97.9859993601,1.51481157415,1290.0,0.316797692146,0.507292911474
234,pch,228.0,2.6,2.78,1650.63470131,19.3085933721,0.650634701309,546.1,0.4958335649,0.507109807055
273,hcp,264.0,1.98,3.24,1451.28935806,11.603892331,0.451289358067,123.3,2.11336004915,0.505401907515
585,mdrx,224.0,2.58,3.16,2342.30338705,11.009,0.536022634576,329.8,0.788364309388,0.50522538634
235,vtr,218.0,3.12,2.48,1723.63750237,24.8625851884,0.507997732603,273.15,1.09391876703,0.504648766805
335,pnw,91.0,3.36,3.0,1969.86172761,29.5464807026,0.969861727608,971.5,0.274908175123,0.502724213044
794,mtb,248.0,3.32,2.08,2263.71381495,73.6035297785,1.26371381495,1254.0,0.207359428802,0.501200617473
225,alle,197.0,2.98,2.24,1808.77454429,35.9297651555,0.555622081104,374.35,0.740000019105,0.501144233804
534,cr,206.0,2.76,2.52,2271.19560562,40.711324548,0.852749352445,787.2,0.389709309483,0.500836842224
826,tif,246.0,2.78,2.8,1647.99569306,33.6296116768,0.51350653157,285.25,0.94054846349,0.500049975668
175,avb,254.0,2.76,2.4,1730.35314523,76.3424237034,0.66314607591,582.5,0.492804323674,0.499917276927
285,hcn,252.0,2.58,2.56,1855.65866076,33.5823465877,0.455103806946,148.0,1.95132267075,0.498170756633
281,hca,15.0,3.0,2.6,0.0,-22.5595620293,0.606645596505,486.25,0.5373891458,0.497038245003
636,tcb,250.0,3.34,3.16,1748.58677092,7.62587966153,0.649415584016,460.25,0.89775667452,0.496860067673
432,hiw,102.0,3.08,2.92,2147.677507,26.490575245,1.147677507,1130.5,0.314200107148,0.49675066894
358,sam,94.0,3.22,3.14,1509.06637223,41.494,0.509066372224,289.8,0.897386573165,0.496153642659
631,xel,59.0,3.22,2.96,2374.94370435,24.8921938877,1.37494370435,1330.0,0.202520139453,0.49476956585
508,wern,264.0,3.02,2.46,1564.51525582,12.5127506945,0.564515255828,430.8,0.603571428572,0.48963046578
96,rbc,210.0,2.2,3.0,2170.85491651,43.3290799558,0.503684075616,296.65,0.881352719935,0.488149046238
367,wafd,140.0,3.28,2.86,1962.3113622,12.2567535629,0.9623113622,882.6,0.422559769707,0.487948001993
478,xray,208.0,3.16,2.98,1600.9260807,16.9100741101,0.600926080701,507.3,0.513082928576,0.487861146616
379,rsg,117.0,3.24,3.32,1911.51147342,18.7350864338,0.911511473421,968.5,0.269567226073,0.487764906656
74,dnkn,134.0,2.98,2.2,2110.46807184,28.7097325158,0.710343173718,626.2,0.495448756114,0.485839383586
196,agco,176.0,2.34,3.12,1752.68544234,22.9668038527,0.47977602668,243.8,1.31374256787,0.485154803308
177,atr,258.0,3.34,2.54,1734.94785446,31.0620359324,0.734947854462,745.7,0.348665814996,0.484927705275
664,cboe,132.0,3.14,1.98,1852.72806794,18.0418501379,0.727099822373,395.85,0.949985555652,0.484372233242
785,he,193.0,3.4,2.74,1586.34641821,10.4386407832,0.586346418212,424.8,1.16425328554,0.481467021115
690,njr,220.0,3.32,2.54,1602.88112159,9.85799767362,0.602881121586,463.8,0.609697989267,0.481255790494
527,ca,208.0,3.02,2.76,2685.53834424,23.2268857809,0.65705212401,631.3,0.411970693707,0.48109162415
421,kss,174.0,2.96,2.9,2397.79089893,37.3296884366,0.549112875714,420.75,0.627409220905,0.479916159828
671,mon,150.0,3.14,2.3,2167.82603963,63.1883826097,0.712274217277,688.45,0.449036849593,0.47968474034
579,slb,226.0,2.84,3.22,1639.59990311,34.9893626519,0.639599903114,497.9,0.668122381367,0.479310135393
454,orcl,126.0,3.32,3.02,1894.18690405,21.1391804324,0.811884551725,863.0,0.311244470606,0.478548163017
331,ofc,270.0,2.58,2.68,1479.70925771,9.4783931905,0.479709257705,250.6,1.10249735715,0.478190879176
771,pwr,156.0,3.1,2.4,2148.3152223,18.257,0.87265271114,922.1,0.374476637205,0.476908233872
810,sxt,215.0,2.5,3.0,1443.98921628,23.8673394924,0.443989216284,172.3,1.68937118432,0.473577139263
450,wsm,88.0,2.96,2.84,1473.9652156,12.1277045306,0.473965215598,263.0,0.988593155894,0.472839267639
53,tkr,218.0,2.36,2.56,2223.7506301,24.6230364986,0.681205996096,630.1,0.580895737157,0.472605319717
672,spgi,108.0,2.24,2.26,1447.25017576,49.5736394409,0.447250175757,190.1,1.43356417098,0.471833540281
402,tecd,202.0,2.8,2.6,1582.19810592,23.446,0.459123671995,226.65,1.40480751052,0.470674890034
716,bc,150.0,3.0,3.04,1679.94227966,18.5224981397,0.537139992633,374.1,0.810722411918,0.470223743921
823,arrs,172.0,2.58,2.9,2111.64176434,17.2455,0.433013832962,151.733333333,2.03449487298,0.469662564849
609,isca,132.0,2.86,3.24,1683.16261067,14.7351325247,0.617971875306,590.85,0.451202056685,0.469478859186
407,wynn,286.0,2.9,1.92,1919.58176838,81.0970459949,0.569940881494,492.15,0.528751018643,0.469295504848
653,rost,26.0,3.02,3.2,2097.58507249,29.3923910502,0.445781717003,187.016666667,1.44392405797,0.469153708124
540,duk,42.0,3.0,3.2,1632.38044401,24.7981424263,0.632380444008,599.8,0.499969550356,0.467841959751
604,syf,288.0,3.18,3.22,1450.63013931,11.1603378832,0.450630139308,212.7,1.22240069053,0.467611788739
321,gpc,50.0,3.24,2.32,2474.01871602,58.4366585387,0.688850720935,728.75,0.357517926606,0.467382095329
142,musa,214.0,2.4,1.92,1450.07727786,22.426,0.450077277857,213.3,1.22259719454,0.466665423589
302,ups,146.0,3.3,3.2,1703.79750352,37.7768424199,0.703797503524,712.8,0.410735823918,0.466534924579
791,nycb,122.0,3.18,3.2,1560.82947608,4.43761103004,0.560829476082,498.0,0.522088353414,0.463606998067
220,kbr,192.0,2.28,3.16,1433.84197748,6.97434693493,0.433841977483,172.3,1.54997289559,0.463494170672
782,cbsh,144.0,3.3,2.86,2211.99989867,28.1004896624,0.928652649893,1032.45,0.320888102427,0.463434247686
127,dnb,272.0,2.42,2.74,1436.99180992,41.7381432758,0.436991809918,197.8,1.4102289285,0.46327314591
548,frt,116.0,2.94,2.4,1451.06095071,28.5323126183,0.451060950707,227.7,1.14185794884,0.462482771833
345,dltr,236.0,2.3,2.08,2636.58221262,63.2188,0.432074559784,170.7,1.76872226956,0.461989222274
578,lanc,44.0,3.38,2.52,2766.87311583,81.9779758766,0.667055896609,661.033333333,0.45218554267,0.461858571966
667,amg,192.0,2.88,2.64,2303.55542915,100.648076502,1.30355542915,1436.1,0.181189444333,0.461230465973
428,hrb,270.0,3.22,3.26,1470.22387273,9.1620421986,0.47022387273,285.0,0.912280701754,0.461172246233
68,cfr,144.0,2.88,3.28,1860.31969567,40.3212272706,0.707346684398,746.5,0.408948419258,0.460667709678
400,neu,276.0,2.5,2.2,1476.85786521,150.735255574,0.476857865215,305.6,0.850789360898,0.460214899019
731,rhi,140.0,2.94,3.04,1861.27600925,18.8890132609,0.77612447581,782.25,0.512001143368,0.459870367735
730,acc,84.0,2.7,3.28,1431.11069235,13.5231832219,0.43111069235,157.6,1.79057425656,0.459675158363
648,cuz,204.0,2.1,3.1,1889.22158343,4.62365507518,0.444374397668,212.35,1.64983280989,0.459579163066
237,fii,222.0,2.96,2.82,1702.1006387,8.48383306918,0.494717184186,356.1,0.731233587166,0.458803225266
553,pm,242.0,3.24,3.18,1701.33489177,44.8232811414,0.701334891777,779.2,0.333697782768,0.458752554843
801,cbg,218.0,3.06,2.98,1687.71259704,12.377,0.46153937634,275.15,0.960284123429,0.456273876705
729,achc,122.0,2.62,2.34,541.262860418,-4.7692,0.469140997767,261.345,1.05842187642,0.456112368996
98,pbct,142.0,3.26,3.1,2015.03317311,8.21897714349,1.01503317311,1174.9,0.243409763274,0.455966210829
76,abt,74.0,3.02,2.54,2357.71332113,27.1469902808,1.25508989703,1402.5,0.192034979393,0.455892504691
843,cpt,266.0,2.9,2.34,1544.6587991,25.9170961959,0.544658799096,484.9,0.590218227236,0.452844029658
768,var,210.0,3.06,3.08,2025.17846645,50.176,0.6434391395,684.65,0.402244458326,0.45216039124
247,cst,280.0,2.36,1.9,1415.78309834,13.2651045691,0.415783098338,145.1,2.86507207051,0.450514322383
292,bwa,196.0,2.52,3.08,1583.77345563,15.9561253056,0.467583209262,334.5,1.21557169558,0.450487892384
820,gmed,238.0,2.96,2.2,1474.14135641,8.828,0.403790010785,113.75,3.01135771382,0.449608857266
698,ess,148.0,2.86,2.72,1818.29550327,86.4585173804,0.526774472868,443.6,0.718333668081,0.449161769488
655,bwld,36.0,3.34,2.86,2735.24131111,95.633,0.56032686945,519.8,0.80523955464,0.446455658827
176,pypl,42.0,3.12,2.42,1443.29167608,13.649,0.443291676084,258.7,1.05166683444,0.442164886672
618,ccl,128.0,2.78,2.84,2021.34896327,29.5620661219,0.589596939074,413.133333333,1.12780036121,0.441595512622
372,tech,100.0,3.02,3.08,1582.73130293,34.7690633853,0.447262051241,250.4,1.56520833333,0.439424813309
30,amgn,122.0,2.9,3.2,1521.5321021,65.468636096,0.521532102097,492.0,0.528455284553,0.437383306291
500,clh,249.0,2.02,3.26,1382.48697917,17.625,0.382486979167,76.5,3.42432950192,0.436761486549
43,bxp,112.0,3.16,3.14,1651.6404869,46.804566711,0.651640486895,775.5,0.33526770868,0.436128245095
790,fds,122.0,3.1,3.24,1619.5951157,43.4713285253,0.619595115705,719.6,0.361318937667,0.434486538935
188,maa,202.0,3.2,2.24,1688.32869819,30.3436654335,0.688328698192,846.6,0.309894483861,0.43429562176
590,vz,116.0,3.28,2.94,1816.62038494,20.5362526647,0.816620384948,1051.0,0.274174901097,0.43395618445
26,lkq,190.0,2.42,2.96,1695.23504642,12.92,0.463308641617,339.466666667,2.12538462986,0.431164197883
272,mdu,126.0,3.2,3.1,1787.90636159,12.4362875531,0.787906361591,1158.0,0.279046626883,0.428251865415
40,cmi,114.0,3.04,2.92,2212.47346273,84.0134595579,0.697768367771,734.433333333,0.576703446323,0.42796639559
657,hsni,80.0,2.8,3.1,1406.29768274,8.82903568354,0.40629768274,180.8,1.82698162579,0.427645230751
6,scg,72.0,3.06,3.32,1577.16161854,15.9113929837,0.577161618536,630.3,0.426711686899,0.427058225742
242,dan,184.0,2.98,2.66,2136.69668875,11.4269867306,0.776679250413,974.766666667,0.33727927397,0.426933269737
69,lvlt,107.0,2.58,3.06,1319.31232628,15.077,0.506723673797,457.9,0.606843212857,0.425499271004
396,m,82.0,3.28,2.1,0.0,-12.8776314622,0.60847653644,726.85,0.358129128959,0.42543357239
346,aan,248.0,2.88,2.3,2185.68372252,21.7371679708,0.429699398252,243.283333333,1.43399491198,0.425391954175
557,mck,125.0,3.2,2.94,1790.48558179,44.0665514759,0.506620354836,496.8,0.523465423608,0.42519795015
349,stt,84.0,3.26,3.14,1906.46204549,32.5484465623,0.755537101983,882.0,0.464833282551,0.424635097925
586,amcx,230.0,2.5,2.62,1678.10294901,32.241,0.418384948512,265.45,1.38698660753,0.424114371546
824,mdt,197.0,2.92,3.12,1558.89991959,24.5748448117,0.586669957709,368.8,1.14197465104,0.42339888964
123,apd,195.0,3.22,3.22,1498.88289461,31.9326070673,0.498882894608,485.2,0.535877128569,0.42276450513
296,ash,20.0,3.1,2.4,2372.06835636,66.5795412965,0.577284984236,674.366666667,0.391824093588,0.422603146807
712,cnk,63.0,2.98,3.24,1527.3401911,12.2327563283,0.424112065458,262.933333333,1.09920037482,0.422549102372
493,zbh,212.0,2.8,2.32,1646.42158454,45.5639593557,0.496526841332,389.4,0.983617368935,0.42192232212
704,ice,60.0,3.24,2.78,1965.86686696,20.9837416806,0.568893972223,570.25,0.51308575451,0.42139013961
416,trow,161.0,3.28,3.1,2122.3822659,43.5306071159,1.1223822659,1494.8,0.173937226269,0.417897861254
179,chrw,252.0,2.94,2.84,1537.20533958,25.4070546986,0.537205339577,529.4,1.30788670291,0.416402870178
573,tgna,152.0,3.38,2.8,0.0,-6.08950789471,0.449246258246,367.0,0.746729581551,0.415815596881
749,ppl,50.0,3.34,3.1,1865.12184566,15.0546373807,0.674787647988,834.55,0.346060005784,0.413602317303
139,nke,75.0,3.22,3.26,1467.77330695,8.88116011005,0.467773306951,376.4,0.829266662723,0.412052024008
91,slg,125.0,2.12,3.22,1602.74896246,39.4075988933,0.377003676397,138.433333333,2.03638976262,0.410910329019
727,hsy,202.0,3.02,2.3,1380.85514393,30.4072614829,0.380855143934,157.0,1.65605095541,0.408881710085
250,son,60.0,3.16,3.1,1766.84540303,20.0749317331,0.766845403029,963.6,0.941069483455,0.407965038857
136,fbhs,152.0,3.0,2.16,1560.7311435,17.3251763604,0.413158172798,277.766666667,0.941250247302,0.407823572003
460,aeo,220.0,3.04,3.18,1939.63247527,8.29175136792,0.502853291805,579.0,0.519796155705,0.405862486809
95,cern,92.0,2.82,2.76,1778.87102129,28.133,0.400466934899,240.891666667,1.13055201841,0.40469958739
342,ben,198.0,2.42,3.16,1903.36768645,25.172621091,0.436822145378,370.35,0.702084252171,0.404446271981
792,onvo,256.0,2.7,3.02,1427.29970326,1.44,0.427299703264,343.0,0.758017492711,0.403373129953
488,wtr,40.0,3.24,3.1,1429.5592996,5.6454107551,0.429559299603,352.0,0.738636363636,0.40297958119
642,ads,41.0,3.1,2.46,1076.72314277,3.54227612803,0.511928014607,570.183333333,0.479902006408,0.402589769346
638,wec,84.0,3.1,3.32,1433.7593904,9.75179273641,0.4337593904,292.1,1.14747539998,0.400974799861
537,dci,144.0,3.3,3.16,1907.14466848,20.6698240669,0.907144668472,1338.2,0.1942942624,0.400874477225
132,msi,102.0,2.94,3.18,1617.00059916,21.3096769082,0.617000599156,609.7,0.891969177563,0.400540896863
39,vrsk,125.0,3.02,2.44,2034.57343801,40.286,1.03457343801,1055.8,0.375191811393,0.399302787068
570,cvs,86.0,3.06,2.76,1183.74585513,8.28898475609,0.499272418651,446.1,0.78889237425,0.399106974828
437,csra,104.0,2.74,2.36,1357.4574144,7.7852728339,0.357457414396,96.0,2.70833333333,0.399000064593
706,fcx,76.0,2.74,3.08,2609.08508488,14.5591962171,0.381276665059,213.626666667,1.5376634536,0.39830236299
277,twtr,125.0,2.94,2.7,1413.9519476,7.783,0.373894349656,167.45,1.578221126,0.397971274451
204,egn,34.0,2.94,3.4,1389.86653097,17.4050728904,0.389866530965,202.1,2.57417036568,0.397302171274
475,mur,132.0,3.06,3.34,1459.8262445,16.052475915,0.459826244495,455.6,0.665092276173,0.397165267753
699,kmb,60.0,3.36,3.02,2021.2761649,57.8615913517,0.510722423106,574.8,0.544520355276,0.395859023342
253,alex,194.0,2.68,3.12,1412.22857843,13.2086855664,0.412228578431,316.3,0.883246348854,0.395312346854
66,nbl,188.0,3.08,3.1,1683.45720686,26.9982027168,0.478348275876,536.5,0.484622637773,0.394803598102
409,crs,102.0,2.52,3.18,1615.23840881,18.9809820255,0.390882872662,214.65,2.1116411878,0.393561398575
499,kex,214.0,2.02,2.96,1418.9149128,21.022,0.393826542671,258.8,1.16060084145,0.392067668865
497,wr,70.0,3.06,3.18,984.415634436,1.06661918231,0.445568352045,417.466666667,0.845698171213,0.391704805208
323,jec,102.0,3.24,3.02,1877.01950318,27.3560429106,0.688266653304,1018.5,0.405111693243,0.388591658907
240,goog,200.0,2.88,1.98,1356.24886632,176.76,0.356248866316,130.0,2.0,0.387977180004
720,bk,240.0,1.96,2.02,1381.6734511,6.25037933169,0.381673451099,251.7,1.03723309886,0.384183088624
711,peg,40.0,3.24,3.12,1860.93110569,19.7626301413,0.860931105694,1349.4,0.201985224887,0.384065414326
291,mms,115.0,2.82,2.38,2264.66276413,27.2587357534,0.415959596731,381.008333333,0.713488134644,0.382333747493
309,xl,205.0,2.88,2.96,1684.55642889,16.0705381789,0.435291184564,447.1,0.615088031837,0.380422509036
693,jll,191.0,2.38,2.64,1869.7402355,49.3072442691,0.417238665703,408.9,0.693826811365,0.379875616521
658,bio,292.0,2.9,2.92,1351.74785419,37.764,0.351747854187,144.7,1.79831919274,0.378824335429
705,tph,217.0,3.38,3.34,1429.7160942,4.722,0.429716094204,450.3,0.577395151029,0.378107453771
622,y,120.0,3.18,3.22,1684.95228465,218.572,0.539598691157,675.1,0.585764608329,0.37807597441
717,tdc,88.0,2.22,3.36,1623.88706783,22.766,0.341878100379,115.066666667,2.69671299172,0.3780516701
517,expd,256.0,2.74,2.2,1618.71203081,21.0232242726,0.618712030808,926.0,0.418036990438,0.375876339373
316,gpn,162.0,3.04,2.08,1933.01808906,25.0443494521,0.417107981843,426.875,0.647652989291,0.373872057162
732,cvlt,144.0,2.6,2.66,1947.03034444,32.936,0.408429819392,396.616666667,0.683172283893,0.369209505264
651,nati,165.0,2.96,2.86,1395.58156674,7.91876981117,0.39558156674,381.3,0.684363388364,0.366017147165
390,lpnt,96.0,3.06,3.34,797.486450769,9.07,0.456679973591,616.6,0.456842605434,0.365519701337
444,disca,107.0,2.88,3.26,1782.82986421,13.6779848969,0.477412786551,628.0,0.631007146546,0.363258755878
50,mnk,203.0,2.58,2.74,1367.0093697,21.468,0.367009369705,263.8,1.10502924592,0.362106246744
647,flo,180.0,2.08,3.32,1406.58992788,5.44607293976,0.353690268288,208.2,1.81510756484,0.36187037569
160,tap,208.0,3.14,2.76,1820.25417218,31.50295551,0.353252072626,211.8,1.26509507131,0.359328760872
338,oge,122.0,3.02,3.2,1876.12226511,14.8924763658,0.404894079065,452.2,0.574966997506,0.358679374979
148,fls,200.0,3.14,2.48,0.0,-20.4281426928,0.462181429262,658.4,0.395476695644,0.357874788021
429,do,115.0,2.7,3.32,1375.82057414,17.2217866213,0.375820574141,341.9,0.814873368583,0.356144859055
685,wba,146.0,3.02,2.64,373.804086636,-7.85985375068,0.43563825987,490.25,1.15338298203,0.354902193718
603,wpx,97.0,2.78,3.22,1368.513653,4.648,0.368513652999,283.0,2.10966022847,0.354501598364
144,md,150.0,3.3,2.2,0.0,-5.94,0.443875810304,629.9,0.419211855357,0.352487932139
542,swn,171.0,2.68,2.6,1392.20166668,12.187,0.392201666679,373.3,1.11211035043,0.351961091282
211,jns,18.0,2.56,2.82,1889.03690163,7.20044012564,0.353642109103,198.75,4.26044833262,0.351025705834
452,dpz,86.0,3.2,2.28,1007.42443713,8.47904963211,0.325362752976,131.62,2.504697765,0.350966436368
526,cb,84.0,3.18,2.8,2276.85355873,71.2530399931,0.33699112139,191.666666666,2.638035805,0.350441006622
613,ois,208.0,3.08,2.82,1607.02221707,17.1840480271,0.391787999216,453.2,0.573698872529,0.347982027882
445,aes,245.0,2.08,3.36,1393.44613567,3.5074636148,0.351616019152,294.2,0.986761130613,0.34310361746
838,cpb,175.0,3.0,3.4,1437.70089472,11.112764686,0.437700894723,420.6,0.732190772694,0.341949763684
276,ftv,64.0,2.84,1.98,1325.40072797,15.5024543687,0.325400727972,151.4,2.22798133981,0.341216118193
779,ryn,210.0,2.6,2.38,1406.27313279,7.80642835924,0.406273132787,878.8,0.952709333448,0.341076397341
112,tr,270.0,3.14,2.18,1384.35247013,7.79119265693,0.384352470131,323.5,1.60937035695,0.339131979693
504,cop,199.0,2.42,3.06,1348.76301728,13.4064616015,0.348763017279,315.4,1.02729230747,0.338614512004
523,pdco,104.0,2.98,2.88,1838.89527707,21.6191910729,0.39791277559,474.55,0.938137703725,0.337475353969
307,wltw,21.0,2.78,2.04,1351.68120358,38.0264184753,0.351681203575,323.5,0.824380534929,0.337227685225
438,gef,54.0,3.24,2.86,1701.97007985,20.1299772489,0.47109149181,730.95,0.481820273756,0.336692077477
186,snh,126.0,2.86,3.36,1336.61554297,4.29164289517,0.336615542972,265.5,1.0326811098,0.33519693697
32,vly,266.0,3.34,2.04,1887.94989191,5.59998238822,0.375140600079,454.5,0.573291275232,0.334168452152
446,celg,212.0,2.66,2.78,1228.23709238,21.464,0.361304820666,316.5,0.960946784267,0.333605483139
256,l,282.0,3.08,3.14,1346.32875433,12.0814257739,0.346328754331,326.5,0.796326522954,0.333156403971
108,txn,84.0,2.24,3.14,1302.53027515,6.73925125376,0.302530275154,110.4,2.35714285714,0.329411656048
764,fast,144.0,3.22,2.92,1480.71337375,14.9482225002,0.375330503629,497.75,0.728664320839,0.328034249031
52,wfc,156.0,2.16,2.54,1300.28301089,5.87439905931,0.300283010894,107.5,2.42107797812,0.327205618865
695,esv,82.0,2.84,3.4,1475.6432246,16.8650942663,0.351028657696,361.15,0.861797196365,0.325842658273
203,so,48.0,3.34,2.54,1710.64600583,20.1015348769,0.710646005831,1462.3,0.226141430171,0.324229452181
816,cnx,84.0,2.34,3.02,1897.95946396,13.2078244269,0.30811790055,172.28,2.81078920488,0.324106598533
813,pfe,147.0,2.06,2.48,1295.16058062,3.97800496543,0.295160580623,93.7,2.77602395988,0.323871819151
248,tjx,30.0,2.98,2.16,458.967583064,-0.98545041135,0.37382164019,511.183333333,0.58065754665,0.323422286849
821,ne,117.0,2.48,3.3,1570.54476848,9.60277231606,0.329249693234,308.5,2.25551405943,0.323007845003
512,cog,127.0,2.62,3.02,1557.78261607,9.64985800694,0.341747237059,308.1,1.08130494286,0.322744407128
246,uhs,44.0,3.22,2.64,959.981961141,11.3740506639,0.39354001722,593.285,0.538873202416,0.322282759166
682,unfi,70.0,3.02,3.08,1809.88424569,30.054,0.375709854967,518.583333333,0.610374552337,0.322010810069
620,cci,112.0,2.84,2.78,1442.55375187,26.4608282246,0.312380083545,206.466666667,1.44570089463,0.319272633578
489,lnce,28.0,3.3,2.92,2272.1045563,21.8437499935,0.548882632486,839.15,0.479639366183,0.31883785976
21,mdlz,106.0,2.7,3.32,1422.99642346,13.0965104557,0.329358627189,321.2,0.813166693533,0.318589180805
109,ipg,192.0,3.22,2.56,0.0,-9.10218701017,0.35129886667,434.75,0.639549713092,0.318350745255
152,cah,94.0,2.44,3.38,1382.07106611,17.9423160368,0.355828610298,272.35,2.17553802607,0.316776105245
487,endp,20.0,2.6,3.3,1636.47100548,8.83,0.282280376265,52.5,4.95238095238,0.315910387961
435,de,136.0,2.08,2.92,1290.2434071,16.6556055758,0.290243407103,110.4,2.35582010582,0.314841961506
459,cri,176.0,2.94,2.1,1593.65753045,34.0571092319,0.361664408621,413.116666667,0.961343332562,0.314697089277
149,flr,81.0,2.5,3.26,1745.89346467,28.6371642833,0.2971220147,143.583333333,2.5370491342,0.314534496622
654,adm,218.0,2.18,2.98,1383.78232051,11.2258467558,0.30697902643,221.95,1.2565628531,0.314158956041
391,fcn,66.0,2.52,2.62,2146.53169204,25.794,0.415548157998,603.273333333,0.722025496233,0.313857964818
97,k,68.0,3.2,3.32,1592.66706096,24.8292064655,0.381097780388,590.9,0.446817916257,0.313721267399
33,rl,226.0,2.26,3.1,1470.1317855,43.0086279722,0.30278168048,197.2,1.31884603893,0.313695863687
552,cree,166.0,2.9,1.98,1496.14911941,7.2365,0.367321128353,559.766666667,0.551936782501,0.313613853665
